datetime,close,high,low,open,volume,instrument
2018-06-04 00:00:00,241.6,242.85,237.7,240,8045521,HINDALCO
2018-06-05 00:00:00,242.05,243.2,237.7,240.2,5490029,HINDALCO
2018-06-06 00:00:00,248.1,249.55,241.5,242.5,6455908,HINDALCO
2018-06-07 00:00:00,248.6,255.5,247.45,252,12822346,HINDALCO
2018-06-08 00:00:00,242.15,247.15,240.55,245.65,6829526,HINDALCO
2018-06-11 00:00:00,244.7,245.65,241.85,242.05,5187556,HINDALCO
2018-06-12 00:00:00,240.65,245.9,238.7,244.7,4661081,HINDALCO
2018-06-13 00:00:00,245,247.2,239.65,240.7,5976795,HINDALCO
2018-06-14 00:00:00,244.75,249.5,243.3,245,6799990,HINDALCO
2018-06-15 00:00:00,237.4,245.1,235.55,245,6786903,HINDALCO
2018-06-18 00:00:00,231,235,229,235,6830177,HINDALCO
2018-06-19 00:00:00,225.8,232.2,221.85,229,10126361,HINDALCO
2018-06-20 00:00:00,226.2,229.75,224.05,226,7229700,HINDALCO
2018-06-21 00:00:00,222.3,228.3,221.5,228.3,6019694,HINDALCO
2018-06-22 00:00:00,222,222.75,218.7,222.05,9807671,HINDALCO
2018-06-25 00:00:00,218.4,227.25,217.8,221.05,9318246,HINDALCO
2018-06-26 00:00:00,222.95,223.7,216.8,218.5,8483133,HINDALCO
2018-06-27 00:00:00,217.9,223.7,216.9,223.25,6888151,HINDALCO
2018-06-28 00:00:00,221.05,222.6,216.15,218,10398473,HINDALCO
2018-06-29 00:00:00,230.5,232,221.55,222.8,10441528,HINDALCO
2018-07-02 00:00:00,223.25,231.1,218.85,231,9159214,HINDALCO
2018-07-03 00:00:00,226.1,227.45,220.7,223.5,8001296,HINDALCO
2018-07-04 00:00:00,224.1,225.8,220.1,225.8,5246876,HINDALCO
2018-07-05 00:00:00,220.3,223.9,219.3,223.8,4773707,HINDALCO
2018-07-06 00:00:00,220.45,226.35,214.55,219.4,8822679,HINDALCO
2018-07-09 00:00:00,222.05,225.85,221.5,223,5167643,HINDALCO
2018-07-10 00:00:00,229.05,230.05,224.05,224.25,11551274,HINDALCO
2018-07-11 00:00:00,220.8,226.85,219.8,226.85,9759711,HINDALCO
2018-07-12 00:00:00,220.3,225.9,219.65,221,8962227,HINDALCO
2018-07-13 00:00:00,218.75,222.9,216.6,222.9,5814556,HINDALCO
2018-07-16 00:00:00,213.05,220.5,212.4,218,6440638,HINDALCO
2018-07-17 00:00:00,219.5,221.25,208.05,211,8643253,HINDALCO
2018-07-18 00:00:00,212.4,221.45,210.5,220.9,7509081,HINDALCO
2018-07-19 00:00:00,197.6,214.4,194.5,214,33211007,HINDALCO
2018-07-20 00:00:00,195.65,202.2,193.6,200.35,22835887,HINDALCO
2018-07-23 00:00:00,196.15,198.45,192.35,196.1,13363743,HINDALCO
2018-07-24 00:00:00,207.6,210,196.15,197,18526745,HINDALCO
2018-07-25 00:00:00,209,213.3,207.5,209.7,15344017,HINDALCO
2018-07-26 00:00:00,206.55,210.5,201.7,210.5,13565234,HINDALCO
2018-07-27 00:00:00,213.4,220.8,212,212.75,30005793,HINDALCO
2018-07-30 00:00:00,211.25,216.45,209.45,214,9030681,HINDALCO
2018-07-31 00:00:00,213.4,214.95,207.7,211,11169360,HINDALCO
2018-08-01 00:00:00,208,214.9,206.35,214.5,11173257,HINDALCO
2018-08-02 00:00:00,207.9,210.75,203.25,206,12829967,HINDALCO
2018-08-03 00:00:00,211.6,212.7,204.5,208.05,16743513,HINDALCO
2018-08-06 00:00:00,216.1,216.8,210.3,212.6,10375458,HINDALCO
2018-08-07 00:00:00,219,222.55,214.6,218.8,20854265,HINDALCO
2018-08-08 00:00:00,220.6,224.9,219.4,223,20806040,HINDALCO
2018-08-09 00:00:00,227.45,228.2,222.7,224,15345515,HINDALCO
2018-08-10 00:00:00,222.7,228.8,220.2,228.75,13147995,HINDALCO
2018-08-13 00:00:00,221.65,223.6,217.65,220.95,9996307,HINDALCO
2018-08-14 00:00:00,221.45,223.95,220.25,221.05,7631497,HINDALCO
2018-08-16 00:00:00,216.1,218.3,213.5,217.6,8129284,HINDALCO
2018-08-17 00:00:00,219.7,221.2,217.6,218.55,5232908,HINDALCO
2018-08-20 00:00:00,226.65,227,220.4,221,7597426,HINDALCO
2018-08-21 00:00:00,226.4,228.15,224.2,227.95,6115262,HINDALCO
2018-08-23 00:00:00,221.05,226.95,219.1,226.5,6182708,HINDALCO
2018-08-24 00:00:00,222.1,223.35,216.65,219.05,9112060,HINDALCO
2018-08-27 00:00:00,230.25,231,224.9,226.2,13523673,HINDALCO
2018-08-28 00:00:00,239,240,231.6,233.65,18891748,HINDALCO
2018-08-29 00:00:00,236.85,243,236.1,239,12141850,HINDALCO
2018-08-30 00:00:00,240.25,241.6,235.7,238.6,9911302,HINDALCO
2018-08-31 00:00:00,237.95,240.7,236.35,240,7187784,HINDALCO
2018-09-03 00:00:00,239.4,242.85,236.6,237.5,8308169,HINDALCO
2018-09-04 00:00:00,235.1,239.85,232.6,239.4,5836458,HINDALCO
2018-09-05 00:00:00,239.95,240.9,231.3,233.1,11428802,HINDALCO
2018-09-06 00:00:00,235.4,240.4,234.3,239.1,7398756,HINDALCO
2018-09-07 00:00:00,242.55,246.25,234.25,237,11021703,HINDALCO
2018-09-10 00:00:00,235.7,243.9,234.85,242,6103496,HINDALCO
2018-09-11 00:00:00,231.6,240.8,228.75,236.8,12646049,HINDALCO
2018-09-12 00:00:00,237.9,238.7,227.6,233.4,8896676,HINDALCO
2018-09-14 00:00:00,245.45,249.05,240.35,240.35,15742465,HINDALCO
2018-09-17 00:00:00,241.35,245.65,240.5,244,9898386,HINDALCO
2018-09-18 00:00:00,234.15,243.2,233.5,242.4,6825203,HINDALCO
2018-09-19 00:00:00,235.65,240.45,233.55,236.7,9799989,HINDALCO
2018-09-21 00:00:00,240.4,242.45,224,237.3,17636361,HINDALCO
2018-09-24 00:00:00,239.9,245.35,236.5,240.6,8991121,HINDALCO
2018-09-25 00:00:00,243.05,244.8,234.8,240.05,7847876,HINDALCO
2018-09-26 00:00:00,247.95,250.35,241.4,246,11935712,HINDALCO
2018-09-27 00:00:00,243.9,250.8,242.8,248.75,11385152,HINDALCO
2018-09-28 00:00:00,229.65,246.5,227,244.8,11588117,HINDALCO
2018-10-01 00:00:00,242.9,244.1,225,229.1,12577302,HINDALCO
2018-10-03 00:00:00,253.75,256.25,239.3,241.7,16541649,HINDALCO
2018-10-04 00:00:00,251.85,259.75,249.5,252,17158063,HINDALCO
2018-10-05 00:00:00,241.05,249.65,238.75,247.25,13862891,HINDALCO
2018-10-08 00:00:00,222.55,236.9,210.7,235,25198149,HINDALCO
2018-10-09 00:00:00,224.25,228.3,218.85,222.5,10656797,HINDALCO
2018-10-10 00:00:00,226.9,228.2,222.5,225,8303201,HINDALCO
2018-10-11 00:00:00,216.5,221.6,211.1,216.9,15964574,HINDALCO
2018-10-12 00:00:00,226.7,228.15,218,218,7263391,HINDALCO
2018-10-15 00:00:00,231.75,232.85,224.4,229,7695758,HINDALCO
2018-10-16 00:00:00,230.55,232.8,228.2,231.9,10252207,HINDALCO
2018-10-17 00:00:00,227.75,233.85,223.7,233.2,7065573,HINDALCO
2018-10-19 00:00:00,227,230.75,222.55,224.9,5283114,HINDALCO
2018-10-22 00:00:00,224,230.6,221.35,230.55,6460230,HINDALCO
2018-10-23 00:00:00,219.5,226.9,216.4,221.9,6752747,HINDALCO
2018-10-24 00:00:00,229.85,231.9,222.1,222.9,10435431,HINDALCO
2018-10-25 00:00:00,222.35,228,219.4,227.3,7334578,HINDALCO
2018-10-26 00:00:00,221.25,223.9,212.4,223.05,12234401,HINDALCO
2018-10-29 00:00:00,224.15,225.8,217.15,221,10915002,HINDALCO
2018-10-30 00:00:00,223.9,228.75,222.2,228,6568207,HINDALCO
2018-10-31 00:00:00,220.4,224.35,216.2,224,9699183,HINDALCO
2018-11-01 00:00:00,231.25,232.7,221.3,222.6,9524000,HINDALCO
2018-11-02 00:00:00,240.45,244.7,231.35,235,19429972,HINDALCO
2018-11-05 00:00:00,242.35,245.3,238.5,241,7753905,HINDALCO
2018-11-06 00:00:00,242.6,244.35,238.4,242.95,5174397,HINDALCO
2018-11-07 00:00:00,244.05,245.1,243,244,784393,HINDALCO
2018-11-09 00:00:00,238.8,244,237.2,244,8125041,HINDALCO
2018-11-12 00:00:00,229.25,240,228.3,238.4,9063022,HINDALCO
2018-11-13 00:00:00,231.55,232.4,224.55,228.4,10009305,HINDALCO
2018-11-14 00:00:00,229.5,233.4,228.3,232.75,6327199,HINDALCO
2018-11-15 00:00:00,233.6,234.8,225.3,229.5,8640440,HINDALCO
2018-11-16 00:00:00,229.95,235.45,228.5,232.6,5455625,HINDALCO
2018-11-19 00:00:00,234.45,237.4,230.4,231.1,7276409,HINDALCO
2018-11-20 00:00:00,221.95,233.85,220.4,233.85,14761307,HINDALCO
2018-11-21 00:00:00,223.15,225.15,217.2,220.6,13704110,HINDALCO
2018-11-22 00:00:00,218.1,225.3,216.5,224,9708087,HINDALCO
2018-11-26 00:00:00,218.8,220.15,213.75,219.1,6781682,HINDALCO
2018-11-27 00:00:00,219.9,223,213.25,217,11504462,HINDALCO
2018-11-28 00:00:00,216.05,222.3,214.5,220,8117964,HINDALCO
2018-11-29 00:00:00,224.5,226.85,218.6,218.6,12444802,HINDALCO
2018-11-30 00:00:00,226.2,227.4,220.7,224.45,9378800,HINDALCO
2018-12-03 00:00:00,233.05,237.9,231.8,232.5,10802517,HINDALCO
2018-12-04 00:00:00,233.35,235.5,228.8,230.7,9408047,HINDALCO
2018-12-05 00:00:00,221.35,230.4,220.3,229.05,12875627,HINDALCO
2018-12-06 00:00:00,217.9,221.6,214.3,219.3,13399767,HINDALCO
2018-12-07 00:00:00,218.8,221.4,216.55,219.7,6694888,HINDALCO
2018-12-10 00:00:00,217.9,220.25,211.45,212.4,9520082,HINDALCO
2018-12-11 00:00:00,216.25,218.45,214,215,7211664,HINDALCO
2018-12-12 00:00:00,221.3,222.9,217,218,7166872,HINDALCO
2018-12-13 00:00:00,220.3,224.45,218.5,224.45,6889863,HINDALCO
2018-12-14 00:00:00,220.15,222.85,217.3,219.5,5749881,HINDALCO
2018-12-17 00:00:00,225.45,225.95,221.6,221.7,5693529,HINDALCO
2018-12-18 00:00:00,225.25,227,222.6,224,5915969,HINDALCO
2018-12-19 00:00:00,227.15,228.3,225,225.55,5429082,HINDALCO
2018-12-20 00:00:00,223.9,225,219.75,222.8,8411639,HINDALCO
2018-12-21 00:00:00,224,227.45,221.8,224.25,6933691,HINDALCO
2018-12-24 00:00:00,217.85,224,216.95,224,4667022,HINDALCO
2018-12-26 00:00:00,218.6,219.8,212.9,213.85,6554865,HINDALCO
2018-12-27 00:00:00,220.6,223.9,219.6,221.4,7947144,HINDALCO
2018-12-28 00:00:00,223.5,226.05,221,221,5074920,HINDALCO
